,MODEL_YEAR,MAKE,MODEL,VEHICLE_CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL_TYPE,FUEL_CONS_CITY,HWY_L100,COMB_L100,COMB_mpg,CO2_EMISSIONS
3602,2004,SAAB,9-5 LINEAR WAGON TURBO,STATION WAGON - MID-SIZE,2.3,4,AS5,X,12.1,7.5,10.0,28,230
3603,2004,SAAB,9-5 LINEAR WAGON TURBO,STATION WAGON - MID-SIZE,2.3,4,M5,X,11.6,7.7,9.8,29,225
3604,2004,SATURN,ION,SUBCOMPACT,2.2,4,A5,X,10.2,6.7,8.6,33,198
3605,2004,SATURN,ION,SUBCOMPACT,2.2,4,AV,X,9.5,6.8,8.3,34,191
3606,2004,SATURN,ION,SUBCOMPACT,2.2,4,M5,X,9.4,6.0,7.9,36,182
3607,2004,SATURN,L300,MID-SIZE,2.2,4,A4,X,9.9,6.6,8.4,34,193
3608,2004,SATURN,L300,MID-SIZE,3.0,6,A4,X,11.6,7.7,9.8,29,225
3609,2004,SATURN,LW300 WAGON,STATION WAGON - MID-SIZE,2.2,4,A4,X,9.9,6.6,8.4,34,193
3610,2004,SATURN,LW300 WAGON,STATION WAGON - MID-SIZE,3.0,6,A4,X,11.6,7.7,9.8,29,225
3611,2004,SATURN,VUE,SUV,2.2,4,AV,X,10.9,7.8,9.5,30,218
3612,2004,SATURN,VUE,SUV,2.2,4,M5,X,10.4,7.6,9.1,31,209
3613,2004,SATURN,VUE,SUV,3.5,6,A5,X,11.9,7.8,10.1,28,232
3614,2004,SATURN,VUE AWD,SUV,2.2,4,AV,X,11.0,8.1,9.7,29,223
3615,2004,SATURN,VUE AWD,SUV,3.5,6,A5,X,12.6,8.5,10.8,26,248
3616,2004,SUBARU,FORESTER AWD,SUV,2.5,4,A4,X,10.9,7.9,9.6,29,221
3617,2004,SUBARU,FORESTER AWD,SUV,2.5,4,M5,X,11.0,7.8,9.6,29,221
3618,2004,SUBARU,FORESTER AWD TURBO,SUV,2.5,4,A4,Z,12.5,9.3,11.1,25,255
3619,2004,SUBARU,FORESTER AWD TURBO,SUV,2.5,4,M5,Z,13.0,9.3,11.3,25,260
3620,2004,SUBARU,IMPREZA AWD,SUBCOMPACT,2.5,4,A4,X,10.6,7.6,9.2,31,212
3621,2004,SUBARU,IMPREZA AWD,SUBCOMPACT,2.5,4,M5,X,11.3,7.6,9.6,29,221
3622,2004,SUBARU,IMPREZA AWD WRX,SUBCOMPACT,2.0,4,A4,Z,12.2,8.3,10.4,27,239
3623,2004,SUBARU,IMPREZA AWD WRX,SUBCOMPACT,2.0,4,M5,Z,11.8,8.0,10.1,28,232
3624,2004,SUBARU,IMPREZA AWD WRX-STI,SUBCOMPACT,2.5,4,M6,Z,13.4,9.1,11.5,25,264
3625,2004,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4,A4,X,10.6,7.6,9.2,31,212
3626,2004,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4,M5,X,11.2,7.7,9.6,29,221
3627,2004,SUBARU,IMPREZA WAGON AWD WRX,STATION WAGON - SMALL,2.0,4,A4,Z,12.2,8.3,10.4,27,239
3628,2004,SUBARU,IMPREZA WAGON AWD WRX,STATION WAGON - SMALL,2.0,4,M5,Z,11.8,8.0,10.1,28,232
3629,2004,SUBARU,LEGACY AWD,COMPACT,2.5,4,A4,X,10.9,7.9,9.6,29,221
3630,2004,SUBARU,LEGACY AWD,COMPACT,2.5,4,M5,X,11.0,7.8,9.6,29,221
3631,2004,SUBARU,LEGACY AWD H6-3.0,COMPACT,3.0,6,A4,Z,12.4,8.4,10.6,27,244
3632,2004,SUBARU,LEGACY AWD SPORT SHIFT,COMPACT,2.5,4,AS4,X,11.5,7.8,9.8,29,225
3633,2004,SUBARU,LEGACY WAGON AWD,STATION WAGON - MID-SIZE,2.5,4,A4,X,11.0,7.9,9.6,29,221
3634,2004,SUBARU,LEGACY WAGON AWD,STATION WAGON - MID-SIZE,2.5,4,M5,X,11.0,7.8,9.6,29,221
3635,2004,SUBARU,LEGACY WAGON AWD H6-3.0,STATION WAGON - MID-SIZE,3.0,6,A4,Z,12.4,8.4,10.6,27,244
3636,2004,SUBARU,LEGACY WAGON AWD S.S.,STATION WAGON - MID-SIZE,2.5,4,AS4,X,11.8,8.1,10.1,28,232
3637,2004,SUBARU,OUTBACK AWD,COMPACT,2.5,4,A4,X,10.9,7.9,9.6,29,221
3638,2004,SUBARU,OUTBACK AWD,COMPACT,2.5,4,M5,X,11.0,7.8,9.6,29,221
3639,2004,SUBARU,OUTBACK AWD H6-3.0,COMPACT,3.0,6,A4,Z,12.4,8.4,10.6,27,244
3640,2004,SUBARU,OUTBACK AWD SPORT SHIFT,COMPACT,2.5,4,AS4,X,11.5,7.8,9.8,29,225
3641,2004,SUBARU,OUTBACK SPORT AWD,STATION WAGON - SMALL,2.5,4,A4,X,10.6,7.6,9.2,31,212
3642,2004,SUBARU,OUTBACK SPORT AWD,STATION WAGON - SMALL,2.5,4,M5,X,11.2,7.7,9.6,29,221
3643,2004,SUBARU,OUTBACK WAGON AWD,STATION WAGON - MID-SIZE,2.5,4,A4,X,11.0,7.9,9.6,29,221
3644,2004,SUBARU,OUTBACK WAGON AWD,STATION WAGON - MID-SIZE,2.5,4,M5,X,11.0,7.8,9.6,29,221
3645,2004,SUBARU,OUTBACK WAGON AWD H6-3.0,STATION WAGON - MID-SIZE,3.0,6,A4,Z,12.4,8.4,10.6,27,244
3646,2004,SUBARU,OUTBACK WAGON AWD S.S.,STATION WAGON - MID-SIZE,2.5,4,AS4,X,11.8,8.1,10.1,28,232
3647,2004,SUZUKI,AERIO,COMPACT,2.3,4,A4,X,9.3,7.0,8.3,34,191
3648,2004,SUZUKI,AERIO,COMPACT,2.3,4,M5,X,9.4,7.0,8.3,34,191
3649,2004,SUZUKI,AERIO AWD,COMPACT,2.3,4,A4,X,9.9,7.6,8.9,32,205
3650,2004,SUZUKI,AERIO FASTBACK,STATION WAGON - SMALL,2.3,4,A4,X,9.5,7.1,8.4,34,193
3651,2004,SUZUKI,AERIO FASTBACK,STATION WAGON - SMALL,2.3,4,M5,X,9.4,7.0,8.3,34,191
3652,2004,SUZUKI,AERIO FASTBACK AWD,STATION WAGON - SMALL,2.3,4,A4,X,9.9,7.6,8.9,32,205
3653,2004,SUZUKI,GRAND VITARA,SUV,2.5,6,A4,X,12.7,9.8,11.4,25,262
3654,2004,SUZUKI,GRAND VITARA,SUV,2.5,6,M5,X,12.6,9.8,11.3,25,260
3655,2004,SUZUKI,GRAND VITARA XL-7,SUV,2.7,6,A5,X,13.6,9.8,11.9,24,274
3656,2004,SUZUKI,GRAND VITARA XL-7,SUV,2.7,6,M5,X,13.7,10.0,12.0,24,276
3657,2004,SUZUKI,SWIFT,SUBCOMPACT,1.6,4,A4,X,9.0,6.4,7.8,36,179
3658,2004,SUZUKI,SWIFT,SUBCOMPACT,1.6,4,M5,X,8.8,6.1,7.6,37,175
3659,2004,SUZUKI,VERONA,MID-SIZE,2.5,4,A4,X,11.9,7.9,10.1,28,232
3660,2004,SUZUKI,VITARA,SUV,2.5,6,A4,X,12.5,9.8,11.3,25,260
3661,2004,SUZUKI,VITARA,SUV,2.5,6,M5,X,12.7,9.8,11.4,25,262
3662,2004,TOYOTA,4RUNNER 4X4,SUV,4.0,6,A4,X,13.7,10.7,12.4,23,285
3663,2004,TOYOTA,4RUNNER 4X4,SUV,4.7,8,A5,X,15.5,11.5,13.7,21,315
3664,2004,TOYOTA,AVALON,FULL-SIZE,3.0,6,A4,X,11.0,7.4,9.4,30,216
3665,2004,TOYOTA,CAMRY,MID-SIZE,2.4,4,A4,X,10.1,6.7,8.6,33,198
3666,2004,TOYOTA,CAMRY,MID-SIZE,2.4,4,M5,X,9.9,6.6,8.4,34,193
3667,2004,TOYOTA,CAMRY,MID-SIZE,3.0,6,A5,X,11.5,7.4,9.7,29,223
3668,2004,TOYOTA,CAMRY,MID-SIZE,3.3,6,A5,X,11.6,7.5,9.8,29,225
3669,2004,TOYOTA,CAMRY SOLARA,COMPACT,2.4,4,A4,X,10.1,6.7,8.6,33,198
3670,2004,TOYOTA,CAMRY SOLARA,COMPACT,3.3,6,AS5,X,11.7,7.4,9.8,29,225
3671,2004,TOYOTA,CAMRY SOLARA CONVERTIBLE,SUBCOMPACT,3.3,6,AS5,X,11.5,7.5,9.7,29,223
3672,2004,TOYOTA,CELICA,SUBCOMPACT,1.8,4,A4,X,8.3,6.0,7.3,39,168
3673,2004,TOYOTA,CELICA,SUBCOMPACT,1.8,4,M5,X,8.9,6.5,7.8,36,179
3674,2004,TOYOTA,CELICA #,SUBCOMPACT,1.8,4,AS4,Z,9.4,7.0,8.3,34,191
3675,2004,TOYOTA,CELICA #,SUBCOMPACT,1.8,4,M6,Z,9.6,6.6,8.2,34,189
3676,2004,TOYOTA,COROLLA,COMPACT,1.8,4,A4,X,8.1,5.8,7.1,40,163
3677,2004,TOYOTA,COROLLA,COMPACT,1.8,4,M5,X,7.1,5.3,6.3,45,145
3678,2004,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,A4,X,8.3,6.4,7.4,38,170
3679,2004,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,M5,X,7.7,6.0,6.9,41,159
3680,2004,TOYOTA,COROLLA MATRIX #,STATION WAGON - SMALL,1.8,4,M6,Z,9.5,6.8,8.3,34,191
3681,2004,TOYOTA,COROLLA MATRIX AWD,STATION WAGON - SMALL,1.8,4,A4,X,9.1,6.9,8.1,35,186
3682,2004,TOYOTA,ECHO,SUBCOMPACT,1.5,4,A4,X,7.1,5.5,6.4,44,147
3683,2004,TOYOTA,ECHO,SUBCOMPACT,1.5,4,M5,X,6.7,5.2,6.0,47,138
3684,2004,TOYOTA,HIGHLANDER,SUV,2.4,4,A4,X,10.6,7.9,9.4,30,216
3685,2004,TOYOTA,HIGHLANDER 4X4,SUV,3.3,6,A5,X,12.7,9.0,11.0,26,253
3686,2004,TOYOTA,PRIUS,MID-SIZE,1.5,4,AV,X,4.0,4.2,4.1,69,94
3687,2004,TOYOTA,RAV4 4X4,SUV,2.4,4,A4,X,10.5,8.1,9.4,30,216
3688,2004,TOYOTA,RAV4 4X4,SUV,2.4,4,M5,X,10.7,8.1,9.5,30,218
3689,2004,TOYOTA,SEQUOIA 4X4,SUV,4.7,8,A4,X,16.9,12.6,15.0,19,345
3690,2004,TOYOTA,SIENNA,MINIVAN,3.3,6,A5,X,12.2,8.1,10.4,27,239
3691,2004,TOYOTA,SIENNA 4X4,MINIVAN,3.3,6,A5,X,13.1,9.0,11.3,25,260
3692,2004,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,2.7,4,A4,X,10.9,8.8,10.0,28,230
3693,2004,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,2.7,4,A4,X,12.5,10.1,11.4,25,262
3694,2004,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,2.7,4,M5,X,10.6,7.9,9.4,30,216
3695,2004,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,3.4,6,A4,X,14.2,10.8,12.7,22,292
3696,2004,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,2.7,4,A4,X,12.9,10.3,11.7,24,269
3697,2004,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,2.7,4,M5,X,13.1,10.1,11.8,24,271
3698,2004,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,3.4,6,A4,X,14.6,11.3,13.1,22,301
3699,2004,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,3.4,6,M5,X,14.1,11.0,12.7,22,292
3700,2004,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,3.4,6,A4,X,14.2,10.9,12.7,22,292
3701,2004,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.7,8,A4,X,16.6,12.3,14.7,19,338
3702,2004,TOYOTA,TUNDRA 4X4,PICKUP TRUCK - STANDARD,4.7,8,A4,X,16.7,12.5,14.8,19,340
3703,2004,VOLKSWAGEN,GOLF,COMPACT,2.0,4,A4,X,9.6,7.2,8.5,33,196
3704,2004,VOLKSWAGEN,GOLF,COMPACT,2.0,4,M5,X,9.8,7.0,8.5,33,196
3705,2004,VOLKSWAGEN,GOLF TDI DIESEL,COMPACT,1.9,4,AS5,D,7.1,4.9,6.1,46,165
3706,2004,VOLKSWAGEN,GOLF TDI DIESEL,COMPACT,1.9,4,M5,D,6.2,4.6,5.5,51,148
3707,2004,VOLKSWAGEN,GTI,COMPACT,1.8,4,AS5,Z,10.8,7.4,9.3,30,214
3708,2004,VOLKSWAGEN,GTI,COMPACT,1.8,4,M5,Z,9.8,6.9,8.5,33,196
3709,2004,VOLKSWAGEN,GTI,COMPACT,2.8,6,M6,Z,11.1,7.3,9.4,30,216
3710,2004,VOLKSWAGEN,JETTA,COMPACT,1.8,4,AS5,Z,10.8,7.4,9.3,30,214
3711,2004,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,Z,9.9,6.9,8.6,33,198
3712,2004,VOLKSWAGEN,JETTA,COMPACT,2.0,4,A4,X,9.6,7.2,8.5,33,196
3713,2004,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M5,X,9.8,7.0,8.5,33,196
3714,2004,VOLKSWAGEN,JETTA,COMPACT,2.8,6,M6,Z,11.1,7.3,9.4,30,216
3715,2004,VOLKSWAGEN,JETTA TDI DIESEL,COMPACT,1.9,4,AS5,D,7.1,4.9,6.1,46,165
3716,2004,VOLKSWAGEN,JETTA TDI DIESEL,COMPACT,1.9,4,M5,D,6.2,4.6,5.5,51,148
3717,2004,VOLKSWAGEN,JETTA WAGON,STATION WAGON - SMALL,1.8,4,AS5,Z,10.8,7.4,9.3,30,214
3718,2004,VOLKSWAGEN,JETTA WAGON,STATION WAGON - SMALL,1.8,4,M5,Z,9.9,6.9,8.6,33,198
3719,2004,VOLKSWAGEN,JETTA WAGON,STATION WAGON - SMALL,2.0,4,A4,X,10.2,7.2,8.8,32,202
3720,2004,VOLKSWAGEN,JETTA WAGON,STATION WAGON - SMALL,2.0,4,M5,X,9.9,7.1,8.6,33,198
3721,2004,VOLKSWAGEN,JETTA WAGON TDI DIESEL,STATION WAGON - SMALL,1.9,4,AS5,D,7.1,4.9,6.1,46,165
3722,2004,VOLKSWAGEN,JETTA WAGON TDI DIESEL,STATION WAGON - SMALL,1.9,4,M5,D,6.5,4.6,5.6,50,151
3723,2004,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,1.8,4,A4,Z,10.3,7.3,9.0,31,207
3724,2004,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,1.8,4,M5,Z,9.6,7.2,8.5,33,196
3725,2004,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,2.0,4,A4,X,9.6,7.2,8.5,33,196
3726,2004,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,2.0,4,M5,X,9.8,7.0,8.5,33,196
3727,2004,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACT,1.8,4,AS6,Z,10.9,7.5,9.4,30,216
3728,2004,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACT,1.8,4,M5,Z,9.5,7.1,8.4,34,193
3729,2004,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACT,2.0,4,AS6,X,11.0,7.0,9.2,31,212
3730,2004,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACT,2.0,4,M5,X,9.9,7.1,8.6,33,198
3731,2004,VOLKSWAGEN,NEW BEETLE TDI DIESEL,SUBCOMPACT,1.9,4,AS6,D,6.5,5.2,5.9,48,159
3732,2004,VOLKSWAGEN,NEW BEETLE TDI DIESEL,SUBCOMPACT,1.9,4,M5,D,6.2,4.6,5.5,51,148
3733,2004,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS5,Z,11.0,7.1,9.2,31,212
3734,2004,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M5,Z,10.7,7.0,9.0,31,207
3735,2004,VOLKSWAGEN,PASSAT,MID-SIZE,2.8,6,AS5,Z,12.2,8.0,10.3,27,237
3736,2004,VOLKSWAGEN,PASSAT,MID-SIZE,2.8,6,M5,Z,11.9,7.7,10.0,28,230
3737,2004,VOLKSWAGEN,PASSAT 4MOTION,COMPACT,2.8,6,AS5,Z,12.7,8.3,10.7,26,246
3738,2004,VOLKSWAGEN,PASSAT 4MOTION,COMPACT,4.0,8,AS5,Z,13.4,8.8,11.3,25,260
3739,2004,VOLKSWAGEN,PASSAT 4MOTION,COMPACT,4.0,8,M6,Z,14.0,8.9,11.7,24,269
3740,2004,VOLKSWAGEN,PASSAT 4MOTION WAGON,STATION WAGON - MID-SIZE,2.8,6,AS5,Z,12.7,8.3,10.7,26,246
3741,2004,VOLKSWAGEN,PASSAT 4MOTION WAGON,STATION WAGON - MID-SIZE,4.0,8,AS5,Z,13.4,8.8,11.3,25,260
3742,2004,VOLKSWAGEN,PASSAT 4MOTION WAGON,STATION WAGON - MID-SIZE,4.0,8,M6,Z,14.0,8.9,11.7,24,269
3743,2004,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,1.8,4,AS5,Z,11.0,7.1,9.2,31,212
3744,2004,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,1.8,4,M5,Z,10.7,7.0,9.0,31,207
3745,2004,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,2.8,6,AS5,Z,12.2,8.0,10.3,27,237
3746,2004,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,2.8,6,M5,Z,11.9,7.7,10.0,28,230
3747,2004,VOLKSWAGEN,PHAETON,FULL-SIZE,4.2,8,AS6,Z,15.6,9.7,12.9,22,297
3748,2004,VOLKSWAGEN,TOUAREG,SUV,3.2,6,AS6,Z,15.7,10.8,13.5,21,310
3749,2004,VOLKSWAGEN,TOUAREG,SUV,4.2,8,AS6,Z,17.3,11.8,14.8,19,340
3750,2004,VOLVO,C70 CONVERTIBLE HT TURBO,SUBCOMPACT,2.3,5,A5,Z,12.8,8.6,10.9,26,251
3751,2004,VOLVO,C70 CONVERTIBLE HT TURBO,SUBCOMPACT,2.3,5,M5,Z,11.9,8.3,10.3,27,237
3752,2004,VOLVO,S40 TURBO,COMPACT,1.9,4,A5,Z,10.9,7.3,9.3,30,214
3753,2004,VOLVO,S60,COMPACT,2.4,5,A5,Z,10.7,7.0,9.0,31,207
3754,2004,VOLVO,S60,COMPACT,2.4,5,M5,Z,10.8,7.3,9.2,31,212
3755,2004,VOLVO,S60 2.5T AWD TURBO,COMPACT,2.5,5,AS5,Z,11.7,7.9,10.0,28,230
3756,2004,VOLVO,S60 2.5T TURBO,COMPACT,2.5,5,A5,Z,10.9,7.2,9.2,31,212
3757,2004,VOLVO,S60 R AWD TURBO,COMPACT,2.5,5,AS5,Z,13.2,8.6,11.1,25,255
3758,2004,VOLVO,S60 R AWD TURBO,COMPACT,2.5,5,M6,Z,13.1,8.6,11.1,25,255
3759,2004,VOLVO,S60 T5 TURBO,COMPACT,2.3,5,AS5,Z,11.6,7.8,9.9,29,228
3760,2004,VOLVO,S60 T5 TURBO,COMPACT,2.3,5,M5,Z,11.5,8.0,9.9,29,228
3761,2004,VOLVO,S80 2.5T AWD TURBO,MID-SIZE,2.5,5,A5,Z,11.7,7.9,10.0,28,230
3762,2004,VOLVO,S80 2.9,MID-SIZE,2.9,6,A4,Z,11.9,7.8,10.1,28,232
3763,2004,VOLVO,S80 T6,MID-SIZE,2.9,6,AS4,Z,12.6,8.3,10.7,26,246
3764,2004,VOLVO,V40 TURBO,STATION WAGON - SMALL,1.9,4,A5,Z,10.9,7.3,9.3,30,214
3765,2004,VOLVO,V70,STATION WAGON - MID-SIZE,2.4,5,A5,Z,10.9,7.1,9.2,31,212
3766,2004,VOLVO,V70,STATION WAGON - MID-SIZE,2.4,5,M5,Z,10.8,7.3,9.2,31,212
3767,2004,VOLVO,V70 2.5T AWD TURBO,STATION WAGON - MID-SIZE,2.5,5,AS5,Z,11.7,7.9,10.0,28,230
3768,2004,VOLVO,V70 2.5T TURBO,STATION WAGON - MID-SIZE,2.5,5,A5,Z,11.5,7.8,9.8,29,225
3769,2004,VOLVO,V70 R AWD TURBO,STATION WAGON - MID-SIZE,2.5,5,AS5,Z,13.2,8.6,11.1,25,255
3770,2004,VOLVO,V70 R AWD TURBO,STATION WAGON - MID-SIZE,2.5,5,M6,Z,13.1,8.6,11.1,25,255
3771,2004,VOLVO,V70 T5 TURBO,STATION WAGON - MID-SIZE,2.3,5,AS5,Z,12.8,8.6,10.9,26,251
3772,2004,VOLVO,V70 T5 TURBO,STATION WAGON - MID-SIZE,2.3,5,M5,Z,11.9,8.3,10.3,27,237
3773,2004,VOLVO,XC70 AWD TURBO,SUV,2.5,5,AS5,Z,12.6,8.8,10.9,26,251
3774,2004,VOLVO,XC90 2.5T AWD TURBO,SUV,2.5,5,AS5,Z,13.3,9.1,11.4,25,262
3775,2004,VOLVO,XC90 T6 AWD TURBO,SUV,2.9,6,AS5,Z,15.6,10.6,13.4,21,308
3776,2005,ACURA,1.7EL,COMPACT,1.7,4,A4,X,7.9,6.0,7.1,40,163
3777,2005,ACURA,1.7EL,COMPACT,1.7,4,M5,X,7.8,6.1,7.0,40,161
3778,2005,ACURA,MDX AWD,SUV,3.5,6,A5,Z,14.2,9.4,12.1,23,278
3779,2005,ACURA,NSX,TWO-SEATER,3.0,6,AS4,Z,13.5,8.9,11.4,25,262
3780,2005,ACURA,NSX,TWO-SEATER,3.2,6,M6,Z,13.5,8.9,11.5,25,264
3781,2005,ACURA,RL,MID-SIZE,3.5,6,AS5,Z,12.9,8.4,10.8,26,248
3782,2005,ACURA,RSX,SUBCOMPACT,2.0,4,AS5,X,9.3,6.4,8.0,35,184
3783,2005,ACURA,RSX,SUBCOMPACT,2.0,4,M5,X,8.6,6.4,7.6,37,175
3784,2005,ACURA,RSX,SUBCOMPACT,2.0,4,M6,Z,10.4,7.0,8.8,32,202
3785,2005,ACURA,TL,MID-SIZE,3.2,6,AS5,Z,11.8,7.5,9.9,29,228
3786,2005,ACURA,TL,MID-SIZE,3.2,6,M6,Z,11.8,7.5,9.8,29,225
3787,2005,ACURA,TSX,COMPACT,2.4,4,AS5,Z,10.6,7.1,9.0,31,207
3788,2005,ACURA,TSX,COMPACT,2.4,4,M6,Z,11.0,7.3,9.3,30,214
3789,2005,AUDI,ALLROAD QUATTRO,SUV,2.7,6,AS5,Z,14.3,9.8,12.3,23,283
3790,2005,AUDI,ALLROAD QUATTRO,SUV,2.7,6,M6,Z,14.8,9.4,12.4,23,285
3791,2005,AUDI,A4,COMPACT,1.8,4,AV,Z,10.4,7.3,9.0,31,207
3792,2005,AUDI,A4 AVANT,STATION WAGON - SMALL,1.8,4,AV,Z,10.2,7.2,8.9,32,205
3793,2005,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,1.8,4,AS5,Z,11.7,7.6,9.8,29,225
3794,2005,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,1.8,4,M6,Z,11.1,7.1,9.3,30,214
3795,2005,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,3.0,6,AS5,Z,12.9,8.4,10.8,26,248
3796,2005,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,3.0,6,M6,Z,12.9,8.3,10.8,26,248
3797,2005,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,3.1,6,AS6,Z,12.6,8.2,10.6,27,244
3798,2005,AUDI,A4 CABRIOLET,SUBCOMPACT,1.8,4,AV,Z,10.2,7.2,8.9,32,205
3799,2005,AUDI,A4 CABRIOLET,SUBCOMPACT,3.0,6,AV,Z,11.3,7.6,9.6,29,221
3800,2005,AUDI,A4 CABRIOLET QUATTRO,SUBCOMPACT,3.0,6,AS5,Z,12.9,8.4,10.8,26,248
3801,2005,AUDI,A4 QUATTRO,COMPACT,1.8,4,AS5,Z,11.7,7.6,9.8,29,225
3802,2005,AUDI,A4 QUATTRO,COMPACT,1.8,4,M6,Z,11.2,7.2,9.4,30,216
3803,2005,AUDI,A4 QUATTRO,COMPACT,3.0,6,AS5,Z,12.9,8.4,10.8,26,248
3804,2005,AUDI,A4 QUATTRO,COMPACT,3.0,6,M6,Z,12.9,8.3,10.8,26,248
3805,2005,AUDI,A4 QUATTRO,COMPACT,3.1,6,AS6,Z,12.6,8.2,10.6,27,244
3806,2005,AUDI,A6 AVANT QUATTRO,STATION WAGON - MID-SIZE,3.1,6,AS6,Z,13.6,8.4,11.3,25,260
3807,2005,AUDI,A6 QUATTRO,MID-SIZE,3.1,6,AS6,Z,12.6,8.2,10.6,27,244
3808,2005,AUDI,A6 QUATTRO,MID-SIZE,4.2,8,AS6,Z,13.6,9.3,11.7,24,269
3809,2005,AUDI,A8,MID-SIZE,4.2,8,AS6,Z,13.4,8.9,11.4,25,262
3810,2005,AUDI,A8L,FULL-SIZE,4.2,8,AS6,Z,13.4,8.9,11.4,25,262
3811,2005,AUDI,A8L,FULL-SIZE,6.0,12,AS6,Z,16.0,10.5,13.6,21,313
3812,2005,AUDI,S4,COMPACT,4.2,8,AS6,Z,13.4,9.1,11.5,25,264
3813,2005,AUDI,S4,COMPACT,4.2,8,M6,Z,15.8,10.2,13.3,21,306
3814,2005,AUDI,S4 AVANT,STATION WAGON - SMALL,4.2,8,AS6,Z,13.4,9.1,11.5,25,264
3815,2005,AUDI,S4 AVANT,STATION WAGON - SMALL,4.2,8,M6,Z,15.8,10.2,13.3,21,306
3816,2005,AUDI,S4 CABRIOLET,SUBCOMPACT,4.2,8,AS6,Z,13.3,9.3,11.5,25,264
3817,2005,AUDI,S4 CABRIOLET,SUBCOMPACT,4.2,8,M6,Z,15.8,10.2,13.3,21,306
3818,2005,AUDI,TT COUPE,MINICOMPACT,1.8,4,AS6,Z,11.3,7.5,9.6,29,221
3819,2005,AUDI,TT COUPE QUATTRO,MINICOMPACT,1.8,4,M6,Z,11.7,7.6,9.9,29,228
3820,2005,AUDI,TT COUPE QUATTRO,MINICOMPACT,3.2,6,AS6,Z,10.6,8.1,9.5,30,218
3821,2005,AUDI,TT ROADSTER,TWO-SEATER,1.8,4,AS6,Z,11.9,7.6,10.0,28,230
3822,2005,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,1.8,4,M6,Z,11.7,7.6,9.9,29,228
3823,2005,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,3.2,6,AS6,Z,10.9,8.1,9.7,29,223
3824,2005,BENTLEY,ARNAGE,MID-SIZE,6.7,8,A4,Z,22.9,14.9,19.3,15,444
3825,2005,BENTLEY,ARNAGE LWB,FULL-SIZE,6.7,8,A4,Z,22.9,14.9,19.3,15,444
3826,2005,BENTLEY,CONTINENTAL GT,COMPACT,6.0,12,AS5,Z,20.8,12.2,16.9,17,389
3827,2005,BMW,320i,COMPACT,2.2,6,A5,Z,11.6,7.4,9.7,29,223
3828,2005,BMW,320i,COMPACT,2.2,6,M5,Z,11.3,7.2,9.5,30,218
3829,2005,BMW,325Ci,SUBCOMPACT,2.5,6,A5,Z,12.3,8.0,10.4,27,239
3830,2005,BMW,325Ci,SUBCOMPACT,2.5,6,AM6,Z,10.6,6.7,8.8,32,202
3831,2005,BMW,325Ci,SUBCOMPACT,2.5,6,M5,Z,11.6,7.4,9.7,29,223
3832,2005,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,A5,Z,12.7,8.2,10.7,26,246
3833,2005,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,AM6,Z,11.3,7.3,9.5,30,218
